2024-04-17 10:35:57.127473,0,982.42,-17.58,-201.66,0.24,1.19,-0.09
2024-04-17 10:35:57.127473,0,977.54,-15.62,-205.08,0.85,0.93,-1.24
2024-04-17 10:35:57.127473,0,971.68,-19.53,-204.10,-0.53,0.79,-0.02
2024-04-17 10:35:57.127473,0,987.79,-16.60,-210.45,0.40,3.77,1.84
2024-04-17 10:35:57.127473,0,971.19,-17.09,-194.34,-0.53,0.07,-1.47
2024-04-17 10:35:57.127473,0,978.03,-5.37,-205.57,0.53,0.26,0.56
2024-04-17 10:35:57.127473,0,980.47,-13.67,-212.40,0.02,-0.13,-2.68
2024-04-17 10:35:57.127473,0,1000.98,-17.09,-210.45,1.38,0.59,-0.31
2024-04-17 10:35:57.127473,0,969.24,-22.46,-214.36,-1.38,1.02,0.13
2024-04-17 10:35:57.127473,0,976.07,-5.86,-207.03,-0.43,1.74,2.60
2024-04-17 10:35:57.127473,0,978.03,-1.46,-204.59,-2.57,0.50,-0.12
2024-04-17 10:35:57.127473,0,1000.98,-20.02,-197.27,2.18,-1.05,2.36
2024-04-17 10:35:57.127473,0,980.47,-24.90,-208.01,-0.04,0.99,1.60
2024-04-17 10:35:57.127473,0,983.40,-11.72,-210.94,0.01,-0.13,0.83
2024-04-17 10:35:57.127473,0,987.30,-15.62,-213.38,0.84,-0.71,0.33
2024-04-17 10:35:57.127473,0,976.07,-14.65,-211.91,0.40,-2.57,1.53
2024-04-17 10:35:57.127473,0,984.38,-15.62,-196.78,0.07,-1.88,2.08
2024-04-17 10:35:57.127473,0,980.96,-19.53,-198.24,0.79,1.05,2.02
2024-04-17 10:35:57.127473,0,973.63,-10.25,-205.08,1.46,1.79,1.01
2024-04-17 10:45:37.373679,0,794.92,131.35,-627.44,1.66,2.95,1.50
2024-04-17 10:45:37.373679,0,804.69,123.05,-622.07,0.69,-0.18,0.15
2024-04-17 10:45:37.373679,0,773.93,138.67,-618.16,2.05,0.76,-1.88
2024-04-17 10:45:37.373679,0,781.74,133.79,-614.26,1.26,-0.22,1.25
2024-04-17 10:45:37.373679,0,788.57,124.51,-619.14,-0.61,1.34,1.61
2024-04-17 10:45:37.373679,0,781.74,138.18,-616.70,0.41,2.57,0.24
2024-04-17 10:45:37.373679,0,787.11,132.32,-623.54,-0.08,-0.88,2.30
2024-04-17 10:45:37.373679,0,799.32,125.49,-612.79,-0.37,-0.42,-1.06
2024-04-17 10:45:37.373679,0,791.99,133.79,-612.30,-0.03,0.99,-0.64
2024-04-17 10:45:37.373679,0,793.46,131.35,-609.86,0.83,1.34,2.36
2024-04-17 10:45:37.373679,0,786.13,126.46,-613.28,1.67,2.76,2.34
2024-04-17 10:45:37.373679,0,808.59,130.37,-610.35,1.86,0.93,0.69
2024-04-17 10:45:37.373679,0,782.23,132.32,-616.21,1.63,-1.11,0.63
2024-04-17 10:45:37.373679,0,781.25,124.02,-614.26,0.94,0.71,1.36
2024-04-17 10:45:37.373679,0,786.13,121.58,-613.28,1.27,1.83,-2.09
2024-04-17 10:45:37.373679,0,783.20,138.18,-618.65,-0.14,0.46,-0.82
2024-04-17 10:45:37.373679,0,786.13,127.44,-614.26,1.86,2.85,0.53
2024-04-17 10:45:37.373679,0,778.81,125.98,-620.61,-1.92,1.63,-0.54
2024-04-17 10:45:37.373679,0,786.62,126.95,-626.46,-1.10,0.21,1.14
2024-04-17 10:45:37.373679,0,772.95,142.09,-609.38,0.08,2.19,-0.24
2024-04-17 10:45:37.373679,0,785.64,128.91,-617.19,-1.67,1.03,2.43
2024-04-17 10:45:37.373679,0,779.30,134.77,-622.56,-1.53,-2.24,-1.20
2024-04-17 10:45:37.373679,0,767.58,129.88,-618.16,-0.24,3.09,-1.95
2024-04-17 10:45:37.373679,0,792.97,122.56,-618.65,-0.76,-0.01,2.50
2024-04-17 10:45:37.373679,0,794.43,136.72,-615.72,0.21,-2.39,-3.07
2024-04-17 10:45:37.373679,0,795.90,126.95,-619.63,1.02,1.82,-0.89
2024-04-17 10:45:37.373679,0,780.27,129.39,-620.12,-1.31,-0.36,3.11
2024-04-17 10:45:37.373679,0,790.53,130.86,-612.30,-1.41,1.08,2.44
2024-04-17 10:45:37.373679,0,781.25,114.75,-611.82,0.28,0.34,0.38
2024-04-17 10:45:37.373679,0,784.67,133.30,-617.68,-1.79,-1.72,-1.25
2024-04-17 10:45:37.373679,0,792.97,131.84,-629.39,-0.16,-1.21,0.46
2024-04-17 10:45:37.373679,0,781.25,120.61,-622.07,0.37,0.27,0.20
2024-04-17 10:45:37.373679,0,782.23,125.00,-614.75,-0.71,-1.87,-0.19
2024-04-17 10:45:37.373679,0,790.53,132.81,-619.63,0.69,0.82,-0.92
2024-04-17 10:45:37.373679,0,785.16,130.86,-616.21,0.61,0.96,1.80
2024-04-17 10:45:37.373679,0,779.30,136.23,-609.38,-0.11,0.70,0.97
2024-04-17 10:45:37.373679,0,786.62,124.51,-611.33,0.99,0.50,1.44
2024-04-17 10:45:37.373679,0,783.69,128.42,-613.77,0.15,-0.98,1.85
2024-04-17 10:45:37.373679,0,789.55,135.74,-626.95,2.11,0.96,-0.45
2024-04-17 10:45:37.373679,0,777.34,121.09,-614.75,0.91,-0.66,2.83
2024-04-17 10:45:37.373679,0,778.81,125.49,-612.30,-0.24,1.11,-0.11
2024-04-17 10:45:37.373679,0,782.23,133.79,-613.77,0.14,-0.39,1.28
2024-04-17 10:45:37.373679,0,791.50,125.98,-618.16,1.09,1.14,4.66
2024-04-17 10:45:37.373679,0,777.83,129.88,-615.23,-0.28,-1.21,-0.90
2024-04-17 10:45:37.373679,0,785.16,128.42,-619.63,0.49,-1.24,-1.16
2024-04-17 10:45:37.373679,0,788.57,129.39,-617.68,0.35,-0.57,-0.73
2024-04-17 10:45:37.373679,0,791.99,136.23,-614.26,-1.79,-0.13,0.24
2024-04-17 10:45:37.373679,0,788.09,126.95,-612.30,2.82,2.39,-0.90
2024-04-17 10:45:37.373679,0,777.83,126.46,-621.09,1.11,-2.06,1.32
2024-04-17 10:45:37.373679,0,795.90,136.72,-616.70,0.60,-1.14,-0.08
2024-04-17 10:45:37.373679,0,773.93,134.28,-616.70,-1.37,-1.92,1.00
2024-04-17 10:45:37.373679,0,787.60,125.98,-610.84,0.62,0.79,-0.04
2024-04-17 10:45:37.373679,0,794.92,126.46,-624.51,0.49,-0.34,0.87
2024-04-17 10:45:37.373679,0,788.57,128.42,-605.47,1.91,0.75,0.93
2024-04-17 10:45:37.373679,0,781.74,127.44,-614.75,0.44,2.55,0.10
2024-04-17 10:45:37.373679,0,786.13,130.37,-613.28,1.06,-0.60,0.79
2024-04-17 10:45:37.373679,0,801.27,125.00,-604.49,1.33,-2.69,1.55
2024-04-17 10:45:37.373679,0,783.69,120.12,-617.19,1.32,-0.11,0.64
2024-04-17 10:45:37.373679,0,790.53,124.51,-617.68,0.61,0.49,0.88
2024-04-17 10:45:37.373679,0,781.25,108.89,-607.91,0.24,-0.88,-1.32
2024-04-17 11:02:00.260380,0,728.03,75.20,-715.82,0.44,-1.12,-0.11
2024-04-17 11:02:00.260380,0,722.17,68.36,-702.64,1.11,0.32,-0.08
2024-04-17 11:02:00.260380,0,722.17,70.80,-707.52,1.34,1.68,-0.14
2024-04-17 11:02:00.260380,0,722.66,75.20,-707.03,-0.25,0.69,-0.40
2024-04-17 11:02:00.260380,0,715.82,75.68,-703.61,-0.49,1.83,0.40
2024-04-17 11:02:00.260380,0,712.89,78.12,-713.87,0.83,0.61,-0.55
2024-04-17 11:02:00.260380,0,723.63,66.89,-706.54,2.88,-0.15,0.89
2024-04-17 11:02:00.260380,0,708.01,71.29,-707.52,-1.02,1.78,-1.05
2024-04-17 11:02:00.261380,0,716.31,82.03,-712.40,1.41,3.60,-3.49
2024-04-17 11:02:00.261380,0,715.33,69.82,-719.73,-0.70,-3.18,0.41
2024-04-17 11:02:00.261380,0,716.80,65.43,-701.17,-1.50,0.47,2.23
2024-04-17 11:02:00.261380,0,713.87,73.73,-709.96,-1.34,-0.15,-0.89
2024-04-17 11:02:00.261380,0,711.43,66.41,-707.03,1.61,1.09,-1.03
2024-04-17 11:02:00.261380,0,712.40,73.24,-705.08,0.34,3.44,-0.39
2024-04-17 11:02:00.261380,0,710.94,68.85,-710.94,1.82,2.88,1.09
2024-04-17 11:02:00.261380,0,713.87,81.05,-703.12,0.08,0.29,0.34
2024-04-17 11:02:00.261380,0,714.36,80.57,-704.59,-0.47,3.18,-0.37
2024-04-17 11:02:00.261380,0,713.87,67.87,-710.94,-1.29,-0.15,-2.67
2024-04-17 11:02:00.261380,0,717.77,57.62,-710.45,0.50,2.73,-0.82
2024-04-17 11:02:00.261380,0,710.45,78.12,-702.64,-0.01,0.37,-0.66
2024-04-17 11:02:00.261380,0,717.29,77.64,-703.12,1.24,-2.47,1.18
2024-04-17 11:02:00.261380,0,719.73,69.82,-710.94,0.71,1.02,1.15
2024-04-17 11:02:00.261380,0,715.82,71.29,-710.45,-0.06,-1.48,-1.70
2024-04-17 11:02:00.261380,0,692.38,74.71,-698.24,-0.01,2.22,-0.72
2024-04-17 11:02:00.261380,0,714.84,65.43,-709.96,-0.44,-0.24,1.08
